city,propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,externalReference,parkingSpace,highlight,swimming_pool
Granada,94373528,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/5d/63/1119195334.webp,10,1,750.0,"{'price': {'amount': 750.0, 'currencySuffix': '€/mes'}}",flat,rent,95.0,True,3,1,calle San Juan de Dios s/n,Granada,Granada,Centro,es,Gran Capitán,37.1816622,-3.6023448,True,https://www.idealista.com/inmueble/94373528/,903,"Estupendo piso de 3 dormitorios, salón, cocina y baño reformados. Perfecto para estudiantes por su cercanía a las facultades de Derecho, Políticas, Relaciones Laborales, Trabajo Social, Ciencias, Conservatorio.. .  Se encuentra rodeado de todo tipo de comercios y servicios, centro médico, farmacia.. . Se entrega 1 mes de fianza y 50€/persona de fianza de suministros. NO SE PERMITEN ANIMALES SE OFRECE CONTRATO DE CORTA ESTANCIA SEPTIEMBRE-JUNIO, POR LO QUE NO SE REGULA DENTRO DE LA NUEVA LEY DE VIVIENDA, Y EL COSTE DE LA GESTION INMOBILIARIA LO ASUMIRÁ LA PARTE ARRENDATARIA.",False,good,False,False,8.0,{'typology': 'flat'},"{'subtitle': 'Gran Capitán, Granada', 'title': 'Piso en calle San Juan de Dios s/n'}",False,False,False,False,False,False,,,,False
Granada,105687066,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/01/3a/1259978659.webp,10,1,650.0,"{'price': {'amount': 650.0, 'currencySuffix': '€/mes'}}",flat,rent,50.0,True,1,1,calle San Juan de los Reyes,Granada,Granada,Albaicín,es,,37.177102,-3.5976366,False,https://www.idealista.com/inmueble/105687066/,340,"Se alquila estupendo APARTAMENTO en pleno Centro del Albaicín rodeado de todo tipo de comercios y servicios a su alrededor. Esta en una zona muy buena y muy tranquila. La vivienda consta de un salón muy acogedor y luminoso con muy buenas vistas. La cocina esta integrada en el mismo salón esta equipada con todos los electrodomésticos ( frigorífico, lavadora, microondas, placa de hornilla ). El dormitorio con cama de matrimonio. Un baño completo con plato de ducha. Piso ideal para una PAREJA. Vivienda ideal para MIR, MASTERS. Contrato de 11 meses. No se admiten mascotas. Se requieren personas solventes con nomina y contrato de trabajo o avalista. Incorporación Inmediata. Ven a visitarlo te gustará.  NOTAS Y POLITICA DE GESTIÓN. Disponibilidad de este inmueble, la publicación de este inmueble en portales y nuestra pagina web, no garantiza al 100% la disponibilidad del mismo. Consultar siempre disponibilidad con un asesor de Classic House. Vivienda disponible únicamente para Contratos de alquiler a Estudiantes, Profesionales, por desplazamiento. , es decir, solo por temporadas cortas. Estos arriendos denominados de carácter temporal ( vivienda no habitual ), son operaciones de alquiler no sujetas a la nueva Ley de Vivienda12/2023, de 25 de Mayo. Suministros, gastos de gestión y honorarios inmobiliarios, no incluidos en el precio de alquiler del inmueble, consultar detalle. La gestión de cita, orden de visitas al piso o fecha y hora de presentación de oferta-reserva de alquiler, no garantiza derecho ni aporta preferencia en la formalización del alquiler de este inmueble. La decisión sobre la aceptación de un candidato al alquiler, solo la tiene el propietario ( arrendador), que una vez revise perfiles de candidatos, propuestas y documentación de los ofertantes  postulados, libremente decidirá al respecto.",False,good,False,False,13.0,{'typology': 'flat'},"{'subtitle': 'Albaicín, Granada', 'title': 'Piso en calle San Juan de los Reyes'}",False,False,False,False,False,False,,,,False
Granada,105484232,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/6a/65/1264332094.webp,16,,550.0,"{'price': {'amount': 550.0, 'currencySuffix': '€/mes'}}",flat,rent,40.0,,1,1,calle Horno de Haza,Granada,Granada,Centro,es,Jardín Botánico,37.1772591,-3.6028718,False,https://www.idealista.com/inmueble/105484232/,518,"¿Buscas una vivienda tranquila a la par que centrica? ¿Eres opositor o estudiante y no quieres compartir piso? ¡Descubre tu nuevo hogar en el corazón de la ciudad! Este encantador apartamento, situado en la cuarta planta de un edificio histórico, te ofrece una experiencia única de vida. Con 40 m² construidos, esta vivienda tipo buhardilla cuenta con tres acogedoras estancias: un dormitorio, un pequeño cuarto adicional y un saloncito con cocina independiente, ideal para quienes buscan un espacio funcional y bien distribuido. Además, el baño está equipado con un práctico plato de ducha. Opcionalmente amueblado y listo para entrar a vivir, este piso también te brinda la posibilidad de equipar mobiliario adicional si lo necesitas. La terraza comunitaria es un espacio perfecto para relajarte al aire libre y disfrutar de las vistas. Aunque el edificio no dispone de ascensor, su ubicación en una cuarta planta asegura tranquilidad y privacidad. Situado junto a la facultad de Derecho, este estudio es perfecto para estudiantes o profesionales que buscan una vivienda cómoda y bien situada. El edificio es muy tranquilo, lo que te permitirá descansar y concentrarte en tus actividades diarias sin interrupciones. No pierdas la oportunidad de vivir en un lugar con tanto encanto y personalidad. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,False,14.0,{'typology': 'flat'},"{'subtitle': 'Jardín Botánico, Granada', 'title': 'Piso en calle Horno de Haza'}",False,False,False,False,False,False,007--15670,,,False
Granada,100151537,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/17/b6/1235231585.webp,12,4,975.0,"{'price': {'amount': 975.0, 'currencySuffix': '€/mes'}}",flat,rent,110.0,True,3,2,calle Marqués de los Vélez,Granada,Granada,Figares,es,,37.1688721,-3.6004931,False,https://www.idealista.com/inmueble/100151537/,609,"CÓMODO PISO DE 3 DORMITORIOS EN ALQUILER | ZONA FIGARES | PRECIO DE ALQUILER INCLUYE LA COMUNIDAD Y CALEFACCIÒN CENTRAL, EL GASTO DE SUMINISTROS ES A CARGO DEL INQUILINO (ELECTRICIDAD Y AGUA) | REF: DLR 1110 (PLAZA DE GARAJE OPCIONAL EN EL MISMO EDIFICIO) DISPONIBLE EL 1 DE JULIO Descubre esta magnífica oportunidad de alquiler con De Los Rios Inmobiliaria. Te presentamos un piso céntrico y en excelentes condiciones, que ofrece una experiencia de vida cómoda y funcional. Con una ubicación privilegiada en una cuarta planta, este apartamento es luminoso, soleado y totalmente exterior, brindándote un ambiente lleno de luz y bienestar. Con 100 m2 útiles, este piso cuenta con amplios espacios para que puedas disfrutar de una vida confortable. El salón, con sus generosos 35 m2, te permite crear un ambiente acogedor y versátil para compartir momentos inolvidables con familiares y amigos. La propiedad dispone de tres dormitorios, uno de ellos doble con dos camas de 2 metros cada una, ofreciendo un total de 4 camas para acomodar a todos los miembros de la familia o compañeros de piso. Además, cuenta con dos baños completos, proporcionando mayor comodidad y privacidad para todos los residentes. La cocina amueblada está equipada con electrodomésticos como microondas, lavavajillas y lavadora, para que puedas disfrutar de la máxima funcionalidad en tus tareas diarias. El lavadero es un espacio práctico y útil para mantener la organización en el hogar. El piso destaca por su suelo de mármol, que aporta elegancia y durabilidad, y cuenta con antena parabólica para que disfrutes de una amplia variedad de canales de televisión. En cuanto a los servicios, la calefacción central está incluida en la comunidad, lo que te permite mantener un ambiente agradable durante todo el año sin preocuparte por gastos adicionales. No obstante, la electricidad y el agua corren por cuenta del inquilino. Además, el piso ofrece la comodidad de la recogida diaria de basura. El barrio cuenta con una amplia oferta de servicios, desde comercios hasta bancos y cafeterías, asegurando que tengas todo lo que necesitas a tu alcance. La cercanía a colegios y universidades como el campus de Fuentenueva, Facultad de Traducción e Interpretación y Derecho, hacen de este piso una opción ideal para estudiantes y profesionales. La excelente conexión de transporte público, tanto por bus como metro, facilita el acceso a otros campus universitarios como Cartuja y PTS, brindándote una mayor movilidad dentro de la ciudad. Adicionalmente, se ofrece la opción de alquilar una plaza de garaje en el mismo edificio, proporcionando comodidad y seguridad para tu vehículo. En De Los Rios Inmobiliaria entendemos la importancia de encontrar el hogar ideal. Este piso reúne todas las características que buscas en un alquiler: ubicación estratégica, comodidad, luminosidad y funcionalidad. No esperes más para vivir una experiencia inolvidable en este increíble piso. ¡Contáctanos ahora y estaremos encantados de concertar una visita contigo! REQUISTOS DE ALQUILER Tiempo mínimo de alquiler 1 año Se debe aportar solvencia económica No se aceptan mascotas Calefacción central incluida en la comunidad (150€). Contáctanos para más información, atendemos por medio de llamada telefónica + 34 o atención al cliente por WhatsApp  Déjanos tu numero y la referencia del inmueble DLR 1110 y te atenderemos en breve. Horario Lunes a Viernes 9.30am - 8.30pm. Tu ubicación nuestra obsesión Inmobiliaria ubicada en la ciudad de Granada Encuentra más en.",False,good,False,True,9.0,{'typology': 'flat'},"{'subtitle': 'Figares, Granada', 'title': 'Piso en calle Marqués de los Vélez'}",False,False,False,False,False,False,DLR 1110,,,False
Granada,105428175,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/a8/6c/1254496256.webp,12,2,900.0,"{'price': {'amount': 900.0, 'currencySuffix': '€/mes'}}",flat,rent,80.0,True,2,1,calle Moral de la Magdalena,Granada,Granada,Centro,es,Recogidas,37.1743422,-3.6024736,False,https://www.idealista.com/inmueble/105428175/,349,"*********** RESERVA SEPTIEMBRE CURSO 2024/2025 *********** Se alquila estupendo piso en pleno centro de Granada al lado de la calle Recogidas, rodeado de todo tipo de comercios y servicios a su alrededor. La vivienda consta de un salón con cocina americana toda ella equipada con todos los electrodomésticos ( lavadora, frigorífico, microondas, vitrocerámica ). Consta de 2 dormitorios uno de ellos con cama de matrimonio y el otro con cama de 90, con mesa y silla de estudio. Un baño completo con bañera grande. El piso tiene calefacción central y agua caliente. Piso ideal para 2 ESTUDIANTES. Contrato desde Septiembre hasta Julio. No se admiten mascotas. Se requieren personas solventes con nomina y contrato de trabajo o avalista. Ven a visitarlo te gustará. NOTAS Y POLITICA DE GESTIÓN. Disponibilidad de este inmueble, la publicación de este inmueble en portales y nuestra pagina web, no garantiza al 100% la disponibilidad del mismo. Consultar siempre disponibilidad con un asesor de Classic House. Vivienda disponible únicamente para Contratos de alquiler a Estudiantes, Profesionales, por desplazamiento. , es decir, solo por temporadas cortas. Estos arriendos denominados de carácter temporal ( vivienda no habitual ), son operaciones de alquiler no sujetas a la nueva Ley de Vivienda12/2023, de 25 de Mayo. Suministros, gastos de gestión y honorarios inmobiliarios, no incluidos en el precio de alquiler del inmueble, consultar detalle. La gestión de cita, orden de visitas al piso o fecha y hora de presentación de oferta-reserva de alquiler, no garantiza derecho ni aporta preferencia en la formalización del alquiler de este inmueble. La decisión sobre la aceptación de un candidato al alquiler, solo la tiene el propietario ( arrendador), que una vez revise perfiles de candidatos, propuestas y documentación de los ofertantes  postulados, libremente decidirá al respecto.",False,good,False,True,11.0,{'typology': 'flat'},"{'subtitle': 'Recogidas, Granada', 'title': 'Piso en calle Moral de la Magdalena'}",False,False,False,False,False,False,,,,False
Granada,98060753,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/f5/00/1159080076.webp,11,2,510.0,"{'price': {'amount': 510.0, 'currencySuffix': '€/mes'}}",studio,rent,30.0,True,0,1,avenida de Madrid,Granada,Granada,San Ildefonso,es,,37.1866393,-3.6030263,False,https://www.idealista.com/inmueble/98060753/,1447,"SAN ISIDRO. - Se alquila estudio situado en el centro de Granada, junto edificio V Centenario, perfecta ubicación puesto que se encuentra cerca de medios de transporte, restaurantes, tiendas, supermercados, lugares de ocio, farmacias, etc.  El estudio cuenta con cocina equipada y un baño.  Dispone de calefacción central y ascensor.  No se admiten mascotas.  El precio incluye gastos de comunidad, agua caliente central, calefacción, luz y agua fría).",False,good,False,True,17.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'San Ildefonso, Granada', 'title': 'Estudio en avenida de Madrid'}",False,False,False,False,False,False,020924,,,False
Granada,105725228,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/e1/a2/1261154210.webp,22,3,950.0,"{'price': {'amount': 950.0, 'currencySuffix': '€/mes'}}",flat,rent,110.0,True,3,1,calle Puentezuelas,Granada,Granada,Centro,es,Recogidas,37.1743727,-3.6040228,False,https://www.idealista.com/inmueble/105725228/,486,"Piso de 3 dormitorios, ascensor, 1 baño reformado. Es una tercera planta con ascensor. Está junto a calle puentezuelas. Todos los dormitorios y el salón dan al exterior.",False,good,False,True,9.0,{'typology': 'flat'},"{'subtitle': 'Recogidas, Granada', 'title': 'Piso en calle Puentezuelas'}",False,False,False,False,False,False,58253M,,,False
Granada,105310497,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/d1/f6/1248259448.webp,19,1,1400.0,"{'price': {'amount': 1400.0, 'currencySuffix': '€/mes'}}",flat,rent,95.0,True,2,1,"paseo de la Bomba, 22",Granada,Granada,Realejo,es,Carrera de la Virgen - Paseo del Salón,37.1681868,-3.5892387,True,https://www.idealista.com/inmueble/105310497/,1055,"Magnífico piso en pleno corazón de Granada, Paseo de la Bomba, con parque frente al edificio y todo tipo de servicios a su alcance. Además de tener plaza de garaje, está situado en un punto maravilloso de la ciudad para poder ir caminando a cualquier lugar de ella o con autobús en la puerta. Unas calidades de la vivienda inmejorables con jardines en la urbanización y piscina comunitaria. Dos dormitorios amplios, salón, cocina con isla, baño y armarios empotrados. Completamente amueblado y comunidad incluida. No dude en llamarnos y se lo enseñaremos con gusto, se quedarán encantados.",False,good,False,True,15.0,{'typology': 'flat'},"{'subtitle': 'Carrera de la Virgen - Paseo del Salón, Granada', 'title': 'Piso en paseo de la Bomba, 22'}",False,False,False,False,False,False,MCASALON,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,True
Granada,105771844,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/12/4c/2d/1262529878.webp,6,1,495.0,"{'price': {'amount': 495.0, 'currencySuffix': '€/mes'}}",studio,rent,30.0,True,0,1,calle Portería de Santo Domingo,Granada,Granada,Realejo,es,San Matías - Pavaneras,37.1753448,-3.5950406,False,https://www.idealista.com/inmueble/105771844/,338,"******** RESERVA SEPTIEMBRE CURSO 2024/2025 ********** En pleno centro del Realejo con una ubicación inmejorable en calle Molinos, ponemos en alquiler un coqueto estudio que cumple con todas las necesidades para una vivienda temporal. Compuesto de una sola estancia en la que nos encontramos cama de 135, armario empotrado, zona de estar sofa, mesita y Tv, baño y pequeña cocina independiente. La vivienda se encuentra rodeada de todo tipo de servicios y todo tipo de medios de transporte. Estudio para contratar para una persona no apto para parejas. Piso para 1 sola persona ESTUDIANTES. Perfil requerido personas serias con solvencia demostrable y contrato de trabajo indefinido o avalista. Mes de Fianza + ( deposito de suministros ) 225€. Contrato desde el 1 de Septiembre hasta el 31 de Julio. Reserva tu dia para hacer una visita. Honorarios de agencia no incluidos. Fotos aproximadas.",False,good,False,True,17.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'San Matías - Pavaneras, Granada', 'title': 'Estudio en calle Portería de Santo Domingo'}",False,False,False,False,False,False,,,,False
Granada,104619841,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/3a/0a/1252570494.webp,13,5,1000.0,"{'price': {'amount': 1000.0, 'currencySuffix': '€/mes'}}",flat,rent,90.0,True,3,1,calle Carlos Pareja,Granada,Granada,Centro,es,Recogidas,37.1753015,-3.6050305,False,https://www.idealista.com/inmueble/104619841/,590,"COMODO PISO EN ALQUILER DE 3 DORMITORIOS IDEAL PARA ESTUDIANTES | ZONA CENTRO | PRECIO DE ALQUILER INCLUYE LA COMUNIDAD EL GASTO DE SUMINISTROS ES A CARGO DEL INQUILINO | REF: DLR 1632 ¡Tu nuevo hogar te espera en el corazón de Granada! Este luminoso y acogedor piso en la quinta planta es perfecto para estudiantes universitarios. Con tres amplios dormitorios, un baño recién reformado, cocina, lavadero, despensa y un espacioso salón, tendrás todo el espacio que necesitas para vivir cómodamente. Dormitorio 1 (20 metros cuadrados, con aire acondicionado) Dormitorio 2 (16 metros cuadrados Dormitorio 3 (12 metros cuadrados)  Imagina despertar cada mañana con la luz del sol inundando tus habitaciones y disfrutar de tu café matutino en la cocina mientras planificas tu día. Su ubicación privilegiada en el centro de la ciudad te permitirá llegar a la facultad de Ciencias en solo 5 minutos a pie, a la facultad de Traducción en 2 minutos a pie y a la Facultad de Derecho en 10 minutos a pie. Además, tendrás todos los servicios y comercios a un paso de distancia, ¡incluso el supermercado está junto al portal del edificio! No dejes pasar esta oportunidad única de vivir en un lugar lleno de encanto y comodidades. ¡Contáctanos hoy mismo para concertar una visita y hacer de este piso tu nuevo hogar en Granada! Disponibilidad inmediata. REQUISITOS DE ALQUILER Demostración de solvencia económica de padres o tutores No se aceptan mascotas NOTA:  - Las superficies indicadas en esta página tienen carácter descriptivo y son aproximadas.  Contáctanos para más información, atendemos por medio de llamada telefónica + 34 o atención al cliente por WhatsApp  Déjanos tu numero y la referencia del inmueble DLR 1632 y te atenderemos en breve. Horario Lunes a Viernes 9.30am - 8.30pm. Tu ubicación nuestra obsesión Inmobiliaria ubicada en la ciudad de Granada Encuentra más en.",False,good,False,True,11.0,{'typology': 'flat'},"{'subtitle': 'Recogidas, Granada', 'title': 'Piso en calle Carlos Pareja'}",False,False,False,False,False,False,DLR 1632,,,False
Granada,105183058,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/7f/16/1244359803.webp,12,4,1000.0,"{'price': {'amount': 1000.0, 'currencySuffix': '€/mes'}}",flat,rent,100.0,True,3,2,calle Marqués de los Vélez,Granada,Granada,Figares,es,,37.1714,-3.6029494,False,https://www.idealista.com/inmueble/105183058/,494,"******** RESERVA SEPTIEMBRE CURSO 2024/2025 ********* Se alquila piso en pleno centro de Granada y rodeado de todo tipo de comercios y servicios a su alrededor. Esta muy cerca del Campus Universitario de Fuentenueva, Facultad de Traducción e Interpretación y Derecho. La vivienda consta de 3 dormitorios uno de ellos con con 2 camas, y el resto con 1 cama por habitación. El salón es muy amplio y luminoso. Tiene 2 baños completos. La cocina esta equipada con todos los electrodomésticos ( lavadora, frigorifico, microondas, lavavajillas, vitrocéramica). , y tambien tiene un pequeño lavadero. Piso ideal para un grupo de chicas de Mir, Masters. No se admiten mascotas. Contrato de 11 meses. Se requieren personas con avalistas. Ven a visitarlo te gustará. NOTAS Y POLITICA DE GESTIÓN. Disponibilidad de este inmueble, la publicación de este inmueble en portales y nuestra pagina web, no garantiza al 100% la disponibilidad del mismo. Consultar siempre disponibilidad con un asesor de Classic House. Vivienda disponible únicamente para Contratos de alquiler a Estudiantes, Profesionales, por desplazamiento. , es decir, solo por temporadas cortas. Estos arriendos denominados de carácter temporal ( vivienda no habitual ), son operaciones de alquiler no sujetas a la nueva Ley de Vivienda12/2023, de 25 de Mayo. Suministros, gastos de gestión y honorarios inmobiliarios, no incluidos en el precio de alquiler del inmueble, consultar detalle. La gestión de cita, orden de visitas al piso o fecha y hora de presentación de oferta-reserva de alquiler, no garantiza derecho ni aporta preferencia en la formalización del alquiler de este inmueble. La decisión sobre la aceptación de un candidato al alquiler, solo la tiene el propietario ( arrendador), que una vez revise perfiles de candidatos, propuestas y documentación de los ofertantes postulados, libremente decidirá al respecto.",False,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': 'Figares, Granada', 'title': 'Piso en calle Marqués de los Vélez'}",False,False,False,False,False,False,,,,False
Granada,105895058,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/3d/c7/1266252648.webp,4,2,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mes'}}",flat,rent,102.0,,4,2,Figares,Granada,Granada,Figares,es,,37.1720272,-3.5991974,False,https://www.idealista.com/inmueble/105895058/,240,"¡PISO DISPONIBLE CURSO 24/25 DE CUATRO DORMITORIOS CON CALEFACCIÓN Y WIFI EN PLENO CENTRO! Vivienda luminosa, amplia y acogedora. Cuenta con calefacción central para amenizar los fríos inviernos. Tiene suelo de gres. Consta de cuatro dormitorios; dos dobles con cama de matrimonio y dos simples con cama individual, armario empotrado, un salón-comedor, dos cuartos de baño completos; uno con bañera y otro con plato de ducha y una cocina independiente totalmente equipada con electrodomésticos. El edificio tiene ascensor. Este inmueble se encuentra situado en el barrio judío y más emblemático de Granada, el Realejo. Rodeado de calles típicas y principales monumentos de la ciudad. Además en sus alrededores también puedes encontrar todo tipo de servicios para vivir cómodamente tales como: supermercados, farmacias, bancos, bares, cafeterías, paradas autobús, centro comercial cercano, etc. Comunidad incluida en el precio*CALEFACCIÓN E INTERNET INCLUIDOS EN EL PRECIO*.",False,good,False,True,12.0,{'typology': 'flat'},"{'subtitle': 'Figares, Granada', 'title': 'Piso'}",False,False,False,False,False,False,41179,,,False
Granada,101809474,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/97/83/1247655229.webp,14,5,900.0,"{'price': {'amount': 900.0, 'currencySuffix': '€/mes'}}",flat,rent,100.0,True,1,1,calle Gran Vía de Colón,Granada,Granada,Centro,es,Gran Vía,37.1791167,-3.6005628,False,https://www.idealista.com/inmueble/101809474/,583,"HERMOSO ATICO DE UN DORMITORIO EN ALQUILER | CENTRO DE GRANADA | PRECIO DE ALQUILER INCLUYE LA COMUNIDAD, PLAZA DE GARAJE Y TRASTERO, EL GASTO DE SUMINISTROS ES A CARGO DEL INQUILINO | REF: 1351 DISPONIBLE A PARTIR DE AGOSTO DE LOS RIOS INMOBILIARIA te presenta este magnífico piso en alquiler, ubicado en la prestigiosa Calle Gran Vía de Colón, en pleno corazón del Centro de Granada. Con una superficie total de 80 m², de los cuales 70 m² son útiles, esta propiedad ofrece un espacio cómodo y bien distribuido. El piso cuenta con una habitación espaciosa, equipada con una cama doble para brindarte el máximo confort. Además, dispone de armarios empotrados, lo que te permite mantener todo en orden y aprovechar al máximo el espacio de almacenamiento. La cocina está completamente equipada con todos los electrodomésticos necesarios, incluyendo un lavavajillas, para que puedas disfrutar de la comodidad en tus tareas diarias. El piso se caracteriza por ser luminoso y exterior, lo que proporciona una agradable sensación de amplitud y una iluminación natural envidiable. La calefacción individual mediante bomba de frío/calor te permitirá mantener la temperatura perfecta durante todo el año. Además, el piso ha sido reformado, lo que garantiza un estado impecable y una estética moderna. El edificio cuenta con ascensor, lo que facilita el acceso a la vivienda. Además, se incluye una plaza de garaje para mayor comodidad y seguridad. Podrás disfrutar de momentos al aire libre en la terraza y aprovechar al máximo el trastero incluido para almacenar tus pertenencias adicionales. En DE LOS RIOS INMOBILIARIA valoramos el bienestar de nuestros clientes y por eso no se aceptan mascotas en esta propiedad. No pierdas la oportunidad de vivir en este magnífico piso reformado y completamente amueblado. Contacta con DE LOS RIOS INMOBILIARIA para obtener más información y concertar una visita. Nuestro equipo estará encantado de ayudarte a encontrar el hogar perfecto que se ajuste a tus necesidades. ¡No esperes más y ven a visitarlo! REQUISITOS DE ALQUILER Los gastos de comunidad están incluidos Y PLAZA DE GARAJE y TRASTERO, EL GASTO DE SUMINISTROS ES A CARGO DEL INQUILINIO Se pide demostración de solvencia económica No se aceptan mascotas Se pide mes de fianza NOTA: pago de servicios por Consultoría Inmobiliaria y Asesoramiento, Captación de Cliente y Propiedad, Confección de Contrato y herramientas tecnológicas para firma Digital. no están incluidas en el precio y lo asume el Inquilino. - Las superficies indicadas en esta página tienen carácter descriptivo y son aproximadas.  Contáctanos para más información, atendemos por medio de llamada telefónica + 34 o atención al cliente por WhatsApp  Déjanos tu numero y la referencia del inmueble DLR 1351 y te atenderemos en breve. Horario Lunes a Viernes 9.30am - 8.30pm. Tu ubicación nuestra obsesión Inmobiliaria ubicada en la ciudad de Granada Encuentra más en.",False,good,False,True,9.0,{'typology': 'flat'},"{'subtitle': 'Gran Vía, Granada', 'title': 'Piso en calle Gran Vía de Colón'}",False,False,False,False,False,False,1351,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,False
Granada,105470205,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/56/63/1254464078.webp,14,1,600.0,"{'price': {'amount': 600.0, 'currencySuffix': '€/mes'}}",flat,rent,50.0,True,1,1,calle Pavaneras,Granada,Granada,Realejo,es,Molinos - Santiago,37.1736228,-3.5967425,False,https://www.idealista.com/inmueble/105470205/,168,"Aquí tienes un anuncio para alquilar tu apartamento en el centro de Granada: Alquiler de Apartamento en el Centro de Granada Características: Ubicación: Pleno centro de Granada Salón: Con cocina integrada Dormitorio: Cama de 90 cm Baño: Con bañera grande Capacidad: Apartamento para 1 persona Condiciones: Disponibilidad: Inmediata Mascotas: No se admiten Duración del contrato: 11 meses Se requieren personas Mir, Masters. Requisitos: Personas solventes con nómina y contrato de trabajo o avalista Para más información o para concertar una visita, por favor, contacta al [tu número de teléfono o correo electrónico].",False,good,False,True,12.0,{'typology': 'flat'},"{'subtitle': 'Molinos - Santiago, Granada', 'title': 'Piso en calle Pavaneras'}",False,False,False,False,False,False,,,,False
Granada,90698333,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/8d/9b/1234753963.webp,12,4,1180.0,"{'price': {'amount': 1180.0, 'currencySuffix': '€/mes'}}",flat,rent,115.0,True,4,2,calle José Recuerda,Granada,Granada,Ronda - Arabial,es,Ronda - Arabial,37.1749478,-3.6077197,False,https://www.idealista.com/inmueble/90698333/,818,"¡Atención estudiantes! Tenemos disponible un piso ideal para el próximo curso 2024/2025. Este acogedor inmueble cuenta con 4 dormitorios, salón, cocina equipada y 2 baños completos. Además, está totalmente amueblado y cuenta con calefacción central para tu comodidad.  Con una superficie de 115 m², este piso en excelente estado se encuentra en la cuarta planta, lo que te permitirá disfrutar de una agradable iluminación natural. También dispone de ascensor para mayor comodidad. La calefacción es de gasoil, garantizando un ambiente cálido en los meses más fríos. No pierdas la oportunidad de vivir en este espacioso piso por tan solo 1200 € al mes. ¡Contáctanos para más información y agenda tu visita! ¡Te esperamos!",False,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': 'Ronda - Arabial, Granada', 'title': 'Piso en calle José Recuerda'}",False,False,False,False,False,False,Pablo,,,False
Granada,27500884,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/d1/af/56476234.webp,19,1,780.0,"{'price': {'amount': 780.0, 'currencySuffix': '€/mes'}}",flat,rent,77.0,True,2,1,"calle Escutia, 8",Granada,Granada,Realejo,es,Cuesta Escoriaza - Barranco del Abogado,37.1721134,-3.592349,True,https://www.idealista.com/inmueble/27500884/,592,"sin comision!  Incluye cochera Piso reformado que se encuentra en muy buen estado. Salon-cocina muy amplios y luminosos. Ubicado en el barrio del Realejo, proximo al Campo del Principe. calefaccion por Gas Natural, agua caliente y cocina por gas natural Cuenta con tres balcones a la calle, dos en salón y uno en el dormitorio principal. Edificio rehabilitado de 5 pisos en total con patio de comunidad (ver terraza con plantas en fotos) y cochera incluida en el precio(comprobar medidas).",False,good,False,False,10.0,{'typology': 'flat'},"{'subtitle': 'Cuesta Escoriaza - Barranco del Abogado, Granada', 'title': 'Piso en calle Escutia, 8'}",False,False,False,False,False,False,1ºB Escutia,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,False
